"EntityNumber"
"0719.383.474"
"0720.487.393"
"0720.734.744"
"0720.881.828"
"0721.818.075"
"0721.837.772"
"0723.258.229"
"0723.908.228"
"0725.409.649"
"0728.574.225"
"0729.146.129"
"0730.898.265"
"0731.471.654"
"0732.409.089"
"0732.529.944"
"0733.284.762"
"0733.574.871"
"0734.943.660"
"0734.954.746"
"0735.338.984"
"0736.664.322"
"0736.743.407"
"0736.801.112"
"0736.902.268"
"0737.993.618"
"0742.271.120"
"0742.520.647"
"0743.471.148"
"0745.392.639"
"0746.063.028"
"0746.576.237"
"0746.823.091"
"0748.331.937"
"0748.883.748"
"0749.538.695"
"0750.825.134"
"0751.568.668"
"0752.535.205"
"0753.321.202"
"0754.524.297"
"0754.780.457"
"0755.438.275"
"0755.927.037"
"0756.663.049"
"0758.591.270"
"0759.373.903"
"0760.278.872"
"0760.753.281"
"0762.038.136"
"0762.457.612"
"0762.542.932"
"0762.874.019"
"0763.340.906"
"0763.799.477"
"0764.795.609"
"0766.142.622"
"0766.786.879"
"0768.913.159"
"0769.256.124"
"0770.354.697"
"0770.595.120"
"0770.868.502"
"0771.370.922"
"0771.737.938"
"0771.869.481"
"0772.853.042"
"0772.915.301"
"0773.183.139"
"0773.410.001"
"0775.363.263"
"0776.531.619"
"0776.705.427"
"0777.603.369"
"0777.676.516"
"0779.559.801"
"0782.256.005"
"0782.793.067"
"0783.357.548"
"0783.543.828"
"0783.829.185"
"0784.472.850"
"0784.570.048"
"0785.719.004"
"0786.657.429"
"0786.918.438"
"0787.382.355"
"0787.566.358"
"0787.610.504"
"0787.756.596"
"0788.283.267"
"0788.446.286"
"0789.274.251"
"0789.403.321"
"0789.770.535"
"0789.793.103"
"0790.486.949"
"0790.906.128"
"0791.783.680"
"0791.807.337"
"0791.917.007"
"0793.137.227"
"0793.341.917"
"0793.438.224"
"0793.987.164"
"0794.766.134"
"0795.564.603"
"0797.113.138"
"0797.170.249"
"0797.488.369"
"0798.718.091"
"0800.072.034"
"0800.085.001"
"0800.270.190"
"0800.314.039"
"0800.919.991"
"0801.094.789"
"0801.339.467"
"0801.781.709"
"0802.210.190"
"0802.275.122"
"0802.506.239"
"0802.890.378"
"0802.911.263"
"0803.578.583"
"0803.640.149"
"0804.637.368"
"0804.904.218"
"0805.476.617"
"0805.594.896"
"0805.960.924"
"0806.400.293"
"0807.633.480"
"0810.799.541"
"0811.619.388"
"0813.038.756"
"0816.214.913"
"0816.539.862"
"0816.768.308"
"0816.878.570"
"0817.058.615"
"0817.719.896"
"0819.942.483"
"0820.736.695"
"0821.374.917"
"0821.829.233"
"0822.813.980"
"0823.467.246"
"0826.908.271"
"0827.714.064"
"0830.254.474"
"0835.688.058"
"0836.796.630"
"0836.937.576"
"0839.067.321"
"0841.672.958"
"0845.048.855"
"0845.875.830"
"0849.023.677"
"0849.183.827"
"0855.584.441"
"0859.701.201"
"0861.482.239"
"0862.794.412"
"0864.162.409"
"0869.931.632"
"0870.508.088"
"0870.998.038"
"0871.517.878"
"0872.988.320"
"0873.202.512"
"0873.832.715"
"0875.634.143"
"0875.690.957"
"0878.553.051"
"0879.771.786"
"0881.431.773"
"0881.607.066"
"0882.983.476"
"0883.301.992"
"0883.541.425"
"0884.137.875"
"0884.785.104"
"0884.820.736"
"0888.325.010"
"0888.438.143"
"0888.665.894"
"0889.264.227"
"0890.195.229"
"0890.314.894"
"0892.067.032"
"0892.557.475"
"0893.129.181"
"0893.634.472"
"0895.492.716"
"0896.390.460"
"0899.220.979"
"0899.535.240"
"0899.991.536"
"1002.373.947"
"1002.961.588"
"1003.147.868"
"1003.438.175"
"1003.672.163"
"1004.230.112"
"1004.289.005"
"1004.490.230"
"1004.593.267"
"1005.476.363"
"1005.533.474"
"1005.913.853"
"1005.970.271"
"1006.048.366"
"1006.654.914"
"1007.334.409"
"1007.334.607"
"1007.579.580"
"1007.600.663"
"1007.735.374"
"1009.154.445"
"1009.405.754"
"1010.045.954"
"1011.206.390"
"1011.373.072"
"1011.812.740"
"1012.025.942"
"1012.127.593"
"1012.191.040"
"1012.569.241"
"1012.968.228"
"1014.093.923"
"1014.108.373"
"1014.262.583"
"1014.319.397"
"1015.076.591"
"1015.230.209"
"1015.798.450"
"1016.054.808"
"1016.288.103"
"1016.355.112"
"1016.548.419"
"1017.455.269"
"1017.685.594"
"1017.742.311"
"1019.128.916"
"1019.163.063"
"1019.731.702"
"1019.793.959"
"1020.551.351"
"1020.723.575"
"1021.107.023"
"1021.127.017"
"1021.180.663"
"1021.324.381"
"1021.356.550"
"1021.466.220"
"1021.516.601"
"1021.639.731"
"1022.059.108"
"1022.288.938"
"1022.490.658"
"1022.547.769"
"1022.879.351"
"1023.022.475"
"1023.644.958"
"1023.769.870"
"1024.005.442"
"1024.013.360"
"1024.142.133"
"1024.304.261"
"1024.490.541"
"1024.533.794"
"1024.850.035"
"1024.974.551"
"1025.013.648"
"1025.290.394"
"1025.405.410"
"1025.684.730"
"1025.744.811"
"1025.938.514"
"1026.168.542"
"1026.307.312"
"1026.621.373"
"1027.093.408"
"1027.243.460"
"1027.313.637"
"1027.842.583"
"1028.245.233"
"1028.356.485"
"1028.377.370"
"1028.449.725"
"1028.479.221"
"1028.752.009"
"1029.243.442"
"1029.483.665"
"1029.668.757"
"1029.961.539"
"1029.996.775"
"1030.082.887"
"1030.138.812"
"1030.244.225"
"1030.446.638"
"1030.582.339"
"1030.660.533"
"1030.793.165"
"1031.088.125"
"1031.152.758"
"1031.334.385"
"1031.451.577"
"1031.458.507"
"1031.581.043"
"1031.653.891"
"1031.927.570"
"1032.024.471"
"1032.406.038"
"1032.530.851"
"1032.759.196"
"1033.085.632"
"1033.108.396"
"1033.133.340"
"1033.646.054"
"1033.929.136"
"1034.131.945"
"1034.248.840"
"1034.503.416"
"1034.515.589"
"1034.586.855"
"1035.079.476"
"1035.224.382"
"1035.265.657"
"1035.622.082"
"1036.190.424"
"1036.192.897"
"1036.389.075"
"1036.975.035"
"1037.318.493"
"1037.354.325"
"1037.396.093"
"1037.399.558"
"1037.420.641"
"1037.796.268"
"1038.141.906"
"1038.152.002"
"1038.362.531"
"1038.789.430"
"1038.881.084"
"1038.899.989"
"1039.089.437"
"1039.093.791"
"1039.110.817"
"1039.779.820"
"1039.981.540"
"1040.094.673"
"1040.233.839"
"2.004.752.745"
"2.006.251.196"
"2.009.376.279"
"2.009.759.529"
"2.015.008.417"
"2.015.877.160"
"2.016.242.196"
"2.018.486.262"
"2.021.102.391"
"2.022.368.737"
"2.022.791.775"
"2.023.982.402"
"2.024.177.291"
"2.024.503.034"
"2.026.465.701"
"2.026.772.339"
"2.026.868.745"
"2.030.230.685"
"2.030.982.139"
"2.031.578.193"
"2.032.310.940"
"2.035.477.197"
"2.039.400.353"
"2.046.632.395"
"2.058.437.493"
"2.061.308.002"
"2.066.752.373"
"2.068.032.674"
"2.071.060.163"
"2.072.908.905"
"2.075.406.060"
"2.076.659.835"
"2.076.970.829"
"2.077.045.162"
"2.084.139.327"
"2.085.263.042"
"2.085.323.321"
"2.087.510.373"
"2.087.533.733"
"2.089.231.629"
"2.089.688.420"
"2.090.053.456"
"2.091.958.715"
"2.093.104.404"
"2.093.104.503"
"2.095.864.944"
"2.099.554.607"
"2.100.434.040"
"2.108.806.130"
"2.119.487.414"
"2.120.967.653"
"2.121.946.957"
"2.122.022.379"
"2.122.027.131"
"2.122.552.020"
"2.123.437.688"
"2.125.100.051"
"2.130.407.931"
"2.131.977.945"
"2.131.978.044"
"2.132.955.071"
"2.133.171.639"
"2.134.327.820"
"2.134.806.286"
"2.136.102.920"
"2.137.964.627"
"2.137.971.060"
"2.138.202.573"
"2.138.202.672"
"2.138.520.594"
"2.138.520.693"
"2.138.735.479"
"2.140.326.774"
"2.141.817.903"
"2.143.993.275"
"2.144.366.528"
"2.144.481.542"
"2.144.481.839"
"2.144.937.739"
"2.146.136.975"
"2.147.005.423"
"2.148.486.355"
"2.150.859.687"
"2.152.773.161"
"2.153.679.518"
"2.155.816.486"
"2.156.073.042"
"2.157.151.623"
"2.157.962.661"
"2.158.661.853"
"2.159.495.756"
"2.161.905.217"
"2.163.379.518"
"2.165.070.286"
"2.169.553.963"
"2.169.578.610"
"2.170.972.044"
"2.171.826.634"
"2.171.854.843"
"2.172.870.373"
"2.172.985.981"
"2.174.303.203"
"2.176.289.426"
"2.176.518.860"
"2.176.560.927"
"2.176.771.060"
"2.177.040.878"
"2.177.101.058"
"2.178.041.463"
"2.180.059.063"
"2.181.273.048"
"2.183.447.333"
"2.183.555.122"
"2.183.924.415"
"2.185.954.485"
"2.186.150.762"
"2.186.734.445"
"2.187.603.485"
"2.189.083.330"
"2.189.926.141"
"2.190.344.528"
"2.192.834.755"
"2.194.653.605"
"2.196.984.870"
"2.197.070.487"
"2.198.306.347"
"2.199.504.791"
"2.199.603.276"
"2.200.723.627"
"2.201.157.949"
"2.201.158.048"
"2.201.279.396"
"2.201.524.965"
"2.201.686.501"
"2.205.731.104"
"2.206.037.940"
"2.207.390.891"
"2.207.511.845"
"2.208.667.828"
"2.208.872.221"
"2.209.287.044"
"2.210.544.777"
"2.211.399.565"
"2.212.926.722"
"2.213.562.863"
"2.213.673.127"
"2.214.231.074"
"2.214.681.729"
"2.216.775.246"
"2.217.138.797"
"2.218.374.063"
"2.218.626.857"
"2.218.667.043"
"2.219.217.567"
"2.220.360.286"
"2.220.895.865"
"2.221.075.019"
"2.222.347.402"
"2.223.055.896"
"2.223.194.468"
"2.224.659.069"
"2.225.048.950"
"2.225.534.049"
"2.225.887.803"
"2.228.169.974"
"2.232.518.841"
"2.234.134.979"
"2.234.780.921"
"2.235.380.440"
"2.236.867.609"
"2.237.552.349"
"2.237.707.549"
"2.238.732.284"
"2.240.558.458"
"2.241.554.984"
"2.243.334.440"
"2.243.838.741"
"2.243.980.380"
"2.244.482.802"
"2.244.741.237"
"2.245.165.067"
"2.245.587.909"
"2.248.166.921"
"2.248.590.850"
"2.250.171.059"
"2.250.613.301"
"2.250.707.430"
"2.252.146.196"
"2.252.435.119"
"2.252.506.185"
"2.252.518.360"
"2.253.113.921"
"2.253.243.088"
"2.254.334.438"
"2.254.524.775"
"2.254.871.797"
"2.255.508.732"
"2.255.615.036"
"2.255.802.603"
"2.256.469.131"
"2.256.608.691"
"2.256.711.433"
"2.257.098.344"
"2.258.467.826"
"2.259.242.539"
"2.259.735.259"
"2.260.054.963"
"2.260.929.943"
"2.262.657.038"
"2.263.008.614"
"2.263.307.136"
"2.263.465.306"
"2.263.816.583"
"2.263.917.444"
"2.264.596.048"
"2.266.624.041"
"2.266.648.983"
"2.266.978.783"
"2.267.058.264"
"2.267.608.986"
"2.268.451.007"
"2.268.641.542"
"2.269.533.645"
"2.269.548.986"
"2.270.015.972"
"2.270.628.359"
"2.270.879.569"
"2.271.119.396"
"2.271.357.344"
"2.272.763.349"
"2.274.129.267"
"2.274.478.467"
"2.274.827.271"
"2.274.837.961"
"2.275.522.406"
"2.275.860.124"
"2.275.964.052"
"2.276.433.810"
"2.276.566.343"
"2.277.319.082"
"2.277.644.627"
"2.277.816.554"
"2.278.459.229"
"2.278.701.729"
"2.279.301.743"
"2.279.550.775"
"2.279.828.909"
"2.280.375.176"
"2.280.557.397"
"2.281.339.832"
"2.281.355.272"
"2.281.826.020"
"2.282.330.024"
"2.283.280.624"
"2.283.919.834"
"2.285.324.750"
"2.285.592.390"
"2.285.631.784"
"2.286.119.853"
"2.286.400.262"
"2.286.682.849"
"2.287.094.902"
"2.289.046.283"
"2.290.054.291"
"2.291.774.953"
"2.291.832.658"
"2.292.350.223"
"2.292.591.931"
"2.292.665.967"
"2.293.260.538"
"2.294.361.982"
"2.294.533.911"
"2.295.302.684"
"2.295.721.962"
"2.298.204.271"
"2.298.593.162"
"2.298.735.989"
"2.298.844.768"
"2.299.935.425"
"2.300.330.056"
"2.300.865.635"
"2.302.139.602"
"2.303.260.149"
"2.303.272.621"
"2.303.715.950"
"2.303.739.112"
"2.303.819.680"
"2.303.825.026"
"2.304.304.086"
"2.304.337.938"
"2.304.627.552"
"2.305.544.203"
"2.306.963.965"
"2.308.449.649"
"2.310.280.177"
"2.310.338.674"
"2.310.864.157"
"2.311.210.882"
"2.312.794.358"
"2.312.800.296"
"2.313.082.289"
"2.313.783.659"
"2.314.415.050"
"2.314.493.046"
"2.314.749.107"
"2.315.834.814"
"2.316.119.082"
"2.316.257.159"
"2.316.406.817"
"2.316.990.597"
"2.317.768.379"
"2.318.127.774"
"2.318.202.307"
"2.319.337.306"
"2.319.839.627"
"2.319.874.764"
"2.320.704.313"
"2.320.709.855"
"2.320.724.010"
"2.320.724.703"
"2.322.285.809"
"2.322.433.287"
"2.322.518.411"
"2.323.054.384"
"2.324.147.219"
"2.324.466.626"
"2.324.469.792"
"2.324.543.929"
"2.325.287.958"
"2.325.371.201"
"2.325.523.926"
"2.326.032.383"
"2.326.409.990"
"2.326.543.218"
"2.326.743.057"
"2.327.377.418"
"2.327.480.653"
"2.327.488.670"
"2.328.319.803"
"2.328.916.055"
"2.329.397.392"
"2.329.439.558"
"2.329.667.113"
"2.329.765.695"
"2.330.069.563"
"2.330.085.302"
"2.330.406.291"
"2.330.512.496"
"2.331.368.373"
"2.331.739.349"
"2.332.026.587"
"2.332.277.601"
"2.332.747.159"
"2.332.862.668"
"2.332.971.744"
"2.333.357.368"
"2.333.372.513"
"2.333.496.039"
"2.334.061.510"
"2.334.272.930"
"2.334.444.659"
"2.334.574.818"
"2.334.600.354"
"2.335.013.989"
"2.335.737.234"
"2.336.077.427"
"2.336.139.585"
"2.336.280.038"
"2.336.284.887"
"2.337.206.882"
"2.337.361.884"
"2.337.573.504"
"2.337.859.356"
"2.338.047.715"
"2.338.206.081"
"2.339.506.475"
"2.339.965.444"
"2.340.095.603"
"2.340.199.036"
"2.340.325.433"
"2.340.397.291"
"2.340.697.397"
"2.340.811.225"
"2.341.056.990"
"2.341.618.503"
"2.341.717.580"
"2.341.914.154"
"2.342.052.330"
"2.342.097.167"
"2.342.339.172"
"2.342.657.589"
"2.343.137.641"
"2.343.385.980"
"2.343.914.730"
"2.344.621.048"
"2.344.851.472"
"2.344.857.115"
"2.345.288.467"
"2.345.514.438"
"2.345.689.335"
"2.345.717.346"
"2.345.855.225"
"2.345.924.313"
"2.345.932.132"
"2.346.424.258"
"2.346.480.082"
"2.347.252.124"
"2.347.429.791"
"2.347.471.462"
"2.347.581.330"
"2.348.003.774"
"2.348.130.171"
"2.348.137.101"
"2.348.605.669"
"2.348.783.140"
"2.348.946.852"
"2.349.869.540"
"2.350.411.948"
"2.350.518.648"
"2.350.641.382"
"2.351.581.292"
"2.351.730.554"
"2.351.980.576"
"2.352.182.395"
"2.352.313.940"
"2.352.613.056"
"2.352.877.035"
"2.352.879.015"
"2.352.980.171"
"2.353.097.957"
"2.353.393.313"
"2.353.417.859"
"2.354.107.153"
"2.354.720.926"
"2.354.909.085"
"2.354.971.542"
"2.355.068.344"
"2.355.432.390"
"2.355.608.277"
"2.355.660.836"
"2.355.668.061"
"2.356.180.676"
"2.356.312.518"
"2.356.379.626"
"2.356.386.653"
"2.356.444.160"
"2.356.797.914"
"2.357.335.273"
"2.357.875.208"
"2.357.890.252"
"2.357.970.723"
"2.358.066.238"
"2.358.167.889"
"2.358.193.031"
"2.358.394.949"
"2.359.512.330"
"2.360.143.721"
"2.360.501.532"
"2.360.767.984"
"2.360.787.582"
"2.361.013.454"
"2.361.283.074"
"2.361.381.262"
"2.361.406.701"
"2.361.519.636"
"2.361.539.432"
"2.361.553.684"
"2.361.758.275"
"2.361.769.757"
"2.362.222.786"
"2.362.259.905"
"2.362.929.106"
"2.363.150.424"
"2.363.173.089"
"2.363.433.704"
"2.363.486.360"
"2.363.710.747"
"2.363.758.851"
"2.363.793.790"
"2.363.903.856"
"2.364.490.212"
"2.364.648.677"
"2.365.637.384"
"2.365.683.015"
"2.365.702.514"
"2.365.780.411"
"2.365.904.135"
"2.366.242.348"
"2.366.428.628"
"2.366.570.267"
"2.366.852.854"
"2.366.980.439"
"2.367.075.162"
"2.367.303.509"
"2.367.666.466"
"2.367.752.677"
"2.368.113.755"
"2.368.155.822"
"2.368.457.512"
"2.368.854.915"
"2.368.972.602"
"2.369.341.794"
"2.369.454.830"
"2.369.521.245"
"2.369.669.121"
"2.369.746.226"
"2.369.765.923"
"2.370.221.625"
"2.370.416.714"
"2.370.531.629"
"2.370.801.843"
"2.370.841.039"
"2.370.981.193"
"2.371.378.992"
"2.371.492.424"
"2.371.494.897"
"2.371.513.111"
"2.371.694.045"
"2.371.876.662"
"2.371.876.761"
"2.372.251.992"
"2.372.326.228"
"2.372.690.967"
"2.372.727.490"
"2.373.282.667"
"2.373.298.901"
"2.373.802.410"
"2.373.845.069"
"2.374.023.629"
"2.374.301.068"
"2.374.310.372"
"2.374.350.954"
"2.374.689.068"
"2.374.763.995"
"2.374.856.839"
"2.375.175.850"
"2.375.196.141"
"2.375.229.595"
"2.375.364.605"
"2.375.422.508"
"2.375.455.269"
"2.375.467.345"
"2.375.550.190"
"2.376.168.913"
"2.376.424.180"
"2.376.545.332"
"2.376.553.745"
"2.376.749.329"
"2.376.763.977"
"2.376.764.670"
"2.376.946.594"
"2.377.415.857"
"2.377.535.029"
"2.377.542.848"
"2.377.929.660"
"2.378.162.064"
"2.378.227.786"
"2.378.592.329"
"2.378.910.251"
"2.379.167.597"
"2.379.231.638"
"2.379.250.246"
"2.379.319.235"
"2.379.585.291"
"2.379.773.947"
"2.379.809.876"
"2.379.874.313"
"2.379.991.901"
"2.380.454.828"
"2.380.480.463"
"2.380.490.955"
"2.380.579.839"
"2.380.779.282"
"2.380.833.920"
"2.381.029.801"
"2.381.099.085"
"2.381.465.113"
"2.381.539.743"
"2.381.541.228"
"2.381.558.747"
"2.381.605.168"
"2.381.670.197"
"2.381.869.246"
"2.381.897.950"
"2.381.908.640"
"2.381.955.457"
"2.381.969.612"
"2.382.263.580"
"2.382.310.201"
"2.382.332.767"
"2.382.537.160"
"2.382.564.676"
"2.382.600.706"
"2.382.658.609"
"2.383.009.094"
"2.383.023.348"
"2.383.621.085"
"2.383.936.930"
"2.384.028.980"
"2.384.142.511"
"2.384.373.628"
"2.384.423.217"
"2.384.854.668"
"2.384.906.534"
"2.384.909.997"
"2.385.089.745"
"2.385.296.514"
"2.385.330.166"
"2.385.958.290"
"2.385.985.511"
"2.386.075.185"
"2.386.238.404"
"2.386.267.504"
"2.386.391.822"
"2.387.152.380"
"2.387.163.367"
"2.387.165.248"
"2.387.273.928"
"2.387.324.606"
"2.387.335.195"
"2.387.372.908"
"2.387.486.338"
"2.387.694.392"
"2.387.729.729"
"2.387.825.640"
"2.388.102.881"
"2.388.156.331"
"2.388.163.160"
"2.388.263.922"
"2.388.361.714"
"2.388.461.187"
"2.388.461.781"
"2.388.462.474"
"2.388.571.847"
"2.388.627.671"
"2.388.632.225"
"2.388.686.960"
"2.388.690.623"
"2.388.924.413"
"2.389.231.645"
"2.389.268.465"
"2.389.347.352"
"2.389.440.194"
"2.389.454.943"
"2.389.483.053"
"2.389.493.743"
"2.389.584.310"
"2.389.738.322"
"2.389.803.648"
"2.389.880.159"
"2.389.910.843"
"2.389.919.355"
"2.389.935.488"
"2.390.108.605"
"2.390.117.414"
"2.390.120.877"
"2.390.165.023"
"2.390.281.324"
"2.390.508.481"
"2.390.602.018"
"2.390.714.062"
"2.391.009.022"
"2.391.012.683"
"2.391.127.697"
"2.391.179.167"
"2.391.213.019"
"2.391.314.175"
"2.391.324.964"
"2.391.389.993"
"2.391.448.688"
"2.391.451.262"
"2.391.465.615"
"2.391.550.242"
"2.391.622.496"
"2.391.641.896"
"2.391.676.738"
"2.391.678.223"
"2.391.688.715"
"2.391.698.910"
"2.391.713.360"
